filename,fx,level,gain,tone/eq1,tone/eq2,tone/eq3,tone/eq4,audio_type,mel_path,label
G61-52207-1111-20613.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-52207-1111-20613.npy,0
G61-52302-1111-20621.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-52302-1111-20621.npy,0
G61-53208-1111-20614.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-53208-1111-20614.npy,0
G61-53303-1111-20622.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-53303-1111-20622.npy,0
G61-54209-1111-20615.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-54209-1111-20615.npy,0
G61-54304-1111-20623.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-54304-1111-20623.npy,0
G61-55210-1111-20616.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-55210-1111-20616.npy,0
G61-55305-1111-20624.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-55305-1111-20624.npy,0
G61-55400-1111-20632.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-55400-1111-20632.npy,0
G61-56211-1111-20617.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-56211-1111-20617.npy,0
G61-56306-1111-20625.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-56306-1111-20625.npy,0
G61-56401-1111-20633.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-56401-1111-20633.npy,0
G61-57212-1111-20618.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-57212-1111-20618.npy,0
G61-57307-1111-20626.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-57307-1111-20626.npy,0
G61-57402-1111-20634.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-57402-1111-20634.npy,0
G61-58308-1111-20627.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-58308-1111-20627.npy,0
G61-58403-1111-20635.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-58403-1111-20635.npy,0
G61-59309-1111-20628.npy,clean,,,,,,,Mono_Clean,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Clean\Mono_Clean\G61-59309-1111-20628.npy,0
G63-58403-DPL-D5.3-20713.wav,distortion,1.0,0.53,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G63-58403-DPL-D5.3-20713.npy,1
G91-49109-DPL-D3-21070.wav,distortion,1.0,0.3,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G91-49109-DPL-D3-21070.npy,1
G61-46201-DPL-D6.2-20607.wav,distortion,1.0,0.62,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G61-46201-DPL-D6.2-20607.npy,1
G63-71512-DPL-D6.2-20735.wav,distortion,1.0,0.62,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G63-71512-DPL-D6.2-20735.npy,1
G73-66602-DPL-D3.1-20894.wav,distortion,1.0,0.31,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-66602-DPL-D3.1-20894.npy,1
G93-65410-DPL-D4.1-21188.wav,distortion,1.0,0.41,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G93-65410-DPL-D4.1-21188.npy,1
G73-52207-DPL-D3.8-20847.wav,distortion,1.0,0.38,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-52207-DPL-D3.8-20847.npy,1
G73-70606-DPL-D3.8-20898.wav,distortion,1.0,0.38,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-70606-DPL-D3.8-20898.npy,1
G61-58403-DPL-D4.5-20635.wav,distortion,1.0,0.45,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G61-58403-DPL-D4.5-20635.npy,1
G93-42102-DPL-D9.7-21141.wav,distortion,1.0,0.97,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G93-42102-DPL-D9.7-21141.npy,1
G81-65410-DPL-D9.7-20954.wav,distortion,1.0,0.97,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G81-65410-DPL-D9.7-20954.npy,1
G83-51301-DPL-D5.1-21010.wav,distortion,1.0,0.51,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G83-51301-DPL-D5.1-21010.npy,1
G91-47202-DPL-D9.1-21076.wav,distortion,1.0,0.91,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G91-47202-DPL-D9.1-21076.npy,1
G81-57402-DPL-D6.2-20946.wav,distortion,1.0,0.62,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G81-57402-DPL-D6.2-20946.npy,1
G61-67508-DPL-D3-20653.wav,distortion,1.0,0.3,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G61-67508-DPL-D3-20653.npy,1
G61-56211-DPL-D8.2-20617.wav,distortion,1.0,0.82,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G61-56211-DPL-D8.2-20617.npy,1
G93-64600-DPL-D8-21204.wav,distortion,1.0,0.8,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G93-64600-DPL-D8-21204.npy,1
G63-51111-DPL-D6.9-20682.wav,distortion,1.0,0.69,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G63-51111-DPL-D6.9-20682.npy,1
G93-61406-DPL-D8.7-21184.wav,distortion,1.0,0.87,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G93-61406-DPL-D8.7-21184.npy,1
G81-56401-DPL-D2.5-20945.wav,distortion,1.0,0.25,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G81-56401-DPL-D2.5-20945.npy,1
G81-69605-DPL-D4.9-20975.wav,distortion,1.0,0.49,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G81-69605-DPL-D4.9-20975.npy,1
G73-69510-DPL-D8.1-20889.wav,distortion,1.0,0.81,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-69510-DPL-D8.1-20889.npy,1
G73-65410-DPL-D6-20876.wav,distortion,1.0,0.6,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-65410-DPL-D6-20876.npy,1
G81-60501-DPL-D7.1-20958.wav,distortion,1.0,0.71,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G81-60501-DPL-D7.1-20958.npy,1
G91-72608-DPL-D6.4-21134.wav,distortion,1.0,0.64,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G91-72608-DPL-D6.4-21134.npy,1
G73-50205-DPL-D7.1-20845.wav,distortion,1.0,0.71,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-50205-DPL-D7.1-20845.npy,1
G81-72608-DPL-D2.3-20978.wav,distortion,1.0,0.23,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G81-72608-DPL-D2.3-20978.npy,1
G73-68604-DPL-D7.2-20896.wav,distortion,1.0,0.72,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-68604-DPL-D7.2-20896.npy,1
G63-71512-DPL-D5.7-20735.wav,distortion,1.0,0.57,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G63-71512-DPL-D5.7-20735.npy,1
G61-53208-DPL-D5.5-20614.wav,distortion,1.0,0.55,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G61-53208-DPL-D5.5-20614.npy,1
G83-61406-DPL-D2.9-21028.wav,distortion,1.0,0.29,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G83-61406-DPL-D2.9-21028.npy,1
G71-71607-DPL-D8.5-20821.wav,distortion,1.0,0.85,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G71-71607-DPL-D8.5-20821.npy,1
G73-45200-DPL-D2.2-20840.wav,distortion,1.0,0.22,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-45200-DPL-D2.2-20840.npy,1
G83-60501-DPL-D3.1-21036.wav,distortion,1.0,0.31,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G83-60501-DPL-D3.1-21036.npy,1
G63-66602-DPL-D2.9-20738.wav,distortion,1.0,0.29,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G63-66602-DPL-D2.9-20738.npy,1
G93-57307-DPL-D3.2-21172.wav,distortion,1.0,0.32,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G93-57307-DPL-D3.2-21172.npy,1
G73-48108-DPL-D3.2-20835.wav,distortion,1.0,0.32,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-48108-DPL-D3.2-20835.npy,1
G73-46106-DPL-D7.6-20833.wav,distortion,1.0,0.76,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-46106-DPL-D7.6-20833.npy,1
G61-52302-DPL-D9.7-20621.wav,distortion,1.0,0.97,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G61-52302-DPL-D9.7-20621.npy,1
G73-64600-DPL-D6.1-20892.wav,distortion,1.0,0.61,,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\DPL\mel_22050_1024_512\G73-64600-DPL-D6.1-20892.npy,1
G93-50205-BMF-S5.4T7.4-21157.wav,fuzz,1.0,0.54,0.74,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G93-50205-BMF-S5.4T7.4-21157.npy,2
G63-69510-BMF-S8.4T9.2-20733.wav,fuzz,1.0,0.84,0.92,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G63-69510-BMF-S8.4T9.2-20733.npy,2
G73-69510-BMF-S6.7T4.7-20889.wav,fuzz,1.0,0.67,0.47,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G73-69510-BMF-S6.7T4.7-20889.npy,2
G81-59309-BMF-S5.6T7.7-20940.wav,fuzz,1.0,0.56,0.77,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G81-59309-BMF-S5.6T7.7-20940.npy,2
G81-62312-BMF-S8.9T1.1-20943.wav,fuzz,1.0,0.89,0.11,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G81-62312-BMF-S8.9T1.1-20943.npy,2
G91-59309-BMF-S8.4T3.2-21096.wav,fuzz,1.0,0.84,0.32,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G91-59309-BMF-S8.4T3.2-21096.npy,2
G81-46201-BMF-S7.2T8.8-20919.wav,fuzz,1.0,0.72,0.88,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G81-46201-BMF-S7.2T8.8-20919.npy,2
G93-56401-BMF-S4.8T4.5-21179.wav,fuzz,1.0,0.48,0.45,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G93-56401-BMF-S4.8T4.5-21179.npy,2
G61-57402-BMF-S8.8T5.7-20634.wav,fuzz,1.0,0.88,0.57,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G61-57402-BMF-S8.8T5.7-20634.npy,2
G73-53303-BMF-S8.3T1.9-20856.wav,fuzz,1.0,0.83,0.19,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G73-53303-BMF-S8.3T1.9-20856.npy,2
G61-54304-BMF-S5.5T4.6-20623.wav,fuzz,1.0,0.55,0.46,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G61-54304-BMF-S5.5T4.6-20623.npy,2
G93-47202-BMF-S2.6T2.2-21154.wav,fuzz,1.0,0.26,0.22,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G93-47202-BMF-S2.6T2.2-21154.npy,2
G73-62407-BMF-S6.9T5-20873.wav,fuzz,1.0,0.69,0.5,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G73-62407-BMF-S6.9T5-20873.npy,2
G93-57402-BMF-S4.1T9.9-21180.wav,fuzz,1.0,0.41,0.99,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G93-57402-BMF-S4.1T9.9-21180.npy,2
G63-54209-BMF-S2.9T6.5-20693.wav,fuzz,1.0,0.29,0.65,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G63-54209-BMF-S2.9T6.5-20693.npy,2
G91-45200-BMF-S10T2.6-21074.wav,fuzz,1.0,1.0,0.26,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G91-45200-BMF-S10T2.6-21074.npy,2
G61-51206-BMF-S4.3T9-20612.wav,fuzz,1.0,0.43,0.9,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G61-51206-BMF-S4.3T9-20612.npy,2
G91-51301-BMF-S6.3T8.4-21088.wav,fuzz,1.0,0.63,0.84,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G91-51301-BMF-S6.3T8.4-21088.npy,2
G73-58308-BMF-S6.1T6.6-20861.wav,fuzz,1.0,0.61,0.66,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G73-58308-BMF-S6.1T6.6-20861.npy,2
G71-59404-BMF-S5T6-20792.wav,fuzz,1.0,0.5,0.6,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G71-59404-BMF-S5T6-20792.npy,2
G71-62407-BMF-S8.1T2.8-20795.wav,fuzz,1.0,0.81,0.28,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G71-62407-BMF-S8.1T2.8-20795.npy,2
G63-66411-BMF-S5.8T4.8-20721.wav,fuzz,1.0,0.58,0.48,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G63-66411-BMF-S5.8T4.8-20721.npy,2
G81-57402-BMF-S6T2-20946.wav,fuzz,1.0,0.6,0.2,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G81-57402-BMF-S6T2-20946.npy,2
G81-55210-BMF-S4.3T3-20928.wav,fuzz,1.0,0.43,0.3,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G81-55210-BMF-S4.3T3-20928.npy,2
G91-49109-BMF-S5.4T0.1-21070.wav,fuzz,1.0,0.54,0.01,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G91-49109-BMF-S5.4T0.1-21070.npy,2
G81-56401-BMF-S5.3T8-20945.wav,fuzz,1.0,0.53,0.8,,,,Mono_Continuous,c:\Users\Proff\OneDrive\Desktop\Guitar_FX_Classification_Project\Mel_Spectrograms\Mono_Continuous\BMF\mel_22050_1024_512\G81-56401-BMF-S5.3T8-20945.npy,2
